Date,Time,Booking ID,Customer ID,Booking Status,Vehicle Type,Pickup Location,Drop Location,Vehicle Turn Around Time,Customer Turn Around Time,Cancelled Ride by Customer,Cancelled Ride by Driver,Reason of Cancellation By Customer,Reason of Cancellation By Driver,Incomplete Rides,Reason for Incomplete Ride,Booking Amount,Payment Method,Ride Distance,Driver rating,Customer rating,Driver ID,Wait Time,Surge Multiplier
2024-11-03,12:12:35,BID4QIMIWAT,CIDR1RTJ3QL,Completed,Sedan,Davisland,West Douglas,19.35,4.96,No,No,None,None,Complete,None,599.72,Credit Card,32.76,4.7,3.8,DIDD4B334ON,2.23,1.0
2024-09-17,22:31:26,BIDK8XUDLXW,CIDLO8RGJL1,Completed,Sedan,Emilychester,Davistown,5.38,5.49,No,No,None,None,Complete,None,212.21,Credit Card,16.68,3.2,3.5,DIDX9EDXQIV,18.21,1.5
2025-05-31,06:39:21,BID7ARH7VCQ,CIDPOQXPEP2,Completed,Bike,East Christopher,Kennethburgh,6.78,14.66,No,No,None,None,Complete,None,471.23,Wallet,9.39,3.3,4.4,DIDHIIOEFZU,5.53,1.2
2025-03-28,20:57:02,BIDZBER1758,CIDUZHP5XSJ,Completed,SUV,Katieland,East Austinberg,11.22,4.48,No,No,None,None,Complete,None,463.54,Credit Card,2.75,4.0,4.3,DID784X981O,1.75,1.5
2025-04-18,01:29:40,BID6SLUG19Q,CID1DLRCNE1,Completed,Bike,East Austinberg,Davistown,9.88,8.53,No,No,None,None,Complete,None,242.2,Credit Card,2.85,4.2,3.3,DIDZ4AFRQPT,3.81,1.0
2024-08-15,13:42:54,BIDVQTK7VIW,CIDIARM2RZ9,Completed,SUV,North Alejandrostad,New Kevinberg,11.09,7.27,No,No,None,None,Complete,None,626.5,Wallet,43.31,4.0,4.4,DIDY0EI1H6L,15.75,1.0
2024-06-28,06:55:24,BIDWYZ1F6AA,CIDMNJX8J99,Cancelled,Mini,Jonesberg,Robertsmouth,19.09,1.88,No,Yes,None,Stuck in traffic,Complete,None,563.55,Wallet,41.09,4.7,4.3,DID8N7GAGTE,1.41,1.0
2024-09-16,23:26:38,BIDFVIZ186G,CIDKO76D8LZ,Completed,Mini,North Alejandrostad,Christinafurt,14.63,1.6,No,No,None,None,Complete,None,724.5,UPI,42.67,3.3,3.5,DID3LSVLX0Y,18.81,1.0
2025-02-17,02:57:22,BIDB3ROH7MC,CIDPPKLIQWR,Cancelled,SUV,Aguirrefort,Gibsonport,17.92,6.28,Yes,No,Booked by mistake,None,Complete,None,779.42,Credit Card,49.9,4.8,3.5,DIDI210A5BK,4.19,1.0
2024-07-25,09:58:27,BIDA7VQEMH1,CIDYR0ELW04,Cancelled,SUV,New Kevinberg,Martinezmouth,22.13,8.57,No,Yes,None,Vehicle breakdown,Complete,None,619.49,Net Banking,13.39,4.4,4.3,DID480M7LV2,1.96,1.0
2024-10-08,01:45:30,BIDFDRLGIPI,CIDGQ5VL9JH,Completed,Auto,Clineburgh,Kennethburgh,10.44,1.04,No,No,None,None,Complete,None,654.51,Net Banking,35.11,3.7,5.0,DIDMVKV2NUY,5.86,1.0
2025-02-25,18:37:30,BIDW9TDLY5A,CIDMFAXDM92,Completed,Auto,Aguirrefort,Jonathanland,16.11,12.43,No,No,None,None,Complete,None,443.15,Credit Card,13.59,4.3,3.1,DIDM0XQT062,2.59,1.2
2024-10-15,20:33:59,BIDNRDNK6EP,CIDV9SJJU4E,Completed,Bike,Martinezmouth,South Anthonymouth,13.93,8.49,No,No,None,None,Complete,None,544.86,Wallet,26.22,3.7,3.9,DIDXPQD85OO,18.18,2.0
2025-06-06,05:17:49,BIDJ9DGT772,CIDTPTKYB8S,Incomplete,Bike,Davisland,Katieland,14.85,4.96,No,No,None,None,Incomplete,Rider did not show,328.74,Net Banking,42.14,4.7,3.7,DIDBNBJFP8Z,18.84,2.0
2024-10-30,13:19:42,BIDXB97DNZS,CID0I2Q59S3,Completed,Auto,New Robert,Stanleyton,9.32,9.84,No,No,None,None,Complete,None,580.66,Cash,27.22,3.7,4.8,DID3AAQP1TA,1.47,2.0
2024-07-10,07:12:42,BIDUPIW8QZ8,CID4GXZLWHX,Completed,SUV,Gibsonport,East Austinberg,18.74,12.15,No,No,None,None,Complete,None,494.86,Wallet,8.68,3.8,3.1,DIDYGGUTI8G,8.6,1.0
2024-07-08,23:28:06,BIDR36OLF72,CIDPZILBZ20,Completed,Sedan,Kevinhaven,South Anthonymouth,5.06,3.49,No,No,None,None,Complete,None,78.55,Cash,39.14,3.1,4.0,DID8FCQY3HO,5.95,2.0
2025-01-31,10:48:49,BID6TSQKQVQ,CIDYP8KFFPB,Completed,Sedan,Kevinhaven,Emilychester,13.53,13.06,No,No,None,None,Complete,None,376.67,Wallet,16.98,3.1,4.5,DIDUT9Y469R,17.85,1.0
2024-08-02,07:26:13,BIDD8F5BVUU,CID2D72AO57,Completed,SUV,Lake Lisatown,Port Mackenzie,5.65,4.98,No,No,None,None,Complete,None,497.32,Wallet,25.78,4.5,3.1,DIDSG0FHQPS,16.44,1.5
2024-10-08,10:01:22,BID00USGTFC,CIDL7UIEXAC,Cancelled,Auto,Moorefurt,Robertsmouth,15.61,4.44,No,Yes,None,None,Complete,None,167.77,Net Banking,46.29,3.5,3.3,DIDX1PB49B6,6.15,1.0
2024-10-12,00:07:25,BIDE3JHLR3T,CIDULMJ5GSZ,Cancelled,Mini,Robertsmouth,New Kristin,19.57,12.19,No,Yes,None,Personal emergency,Complete,None,88.41,Net Banking,26.05,3.4,3.1,DIDHF8E50O3,0.9,1.0
2024-09-07,08:45:07,BIDD0ZIU7WW,CIDVCEC0U2J,Completed,Mini,North Brian,Seanburgh,11.03,1.17,No,No,None,None,Complete,None,162.67,Credit Card,46.21,4.7,4.5,DIDBKXD3DSD,16.85,1.2
2024-07-20,02:49:09,BID0F8LUICT,CID5L2YQWR7,Completed,SUV,South Emmaview,Katieland,26.31,9.14,No,No,None,None,Complete,None,446.82,Wallet,35.63,4.9,3.9,DID5S88QP0B,11.01,1.0
2024-10-02,08:26:43,BIDVVDRL7US,CIDS25KX7K2,Incomplete,Auto,Christinafurt,Emilychester,18.25,2.86,No,No,None,None,Incomplete,None,363.56,Net Banking,22.85,4.1,4.0,DIDLU3XOUHJ,6.36,2.0
2024-09-11,21:10:06,BID7HOB4TM1,CIDB5GAR20W,Completed,Bike,Johnfort,Aguirrefort,17.91,1.92,No,No,None,None,Complete,None,769.5,UPI,33.68,3.5,3.3,DIDOCUMNJS1,15.61,1.0
2024-08-21,05:16:40,BIDZYT47TWL,CID19I5NKCV,Completed,Auto,Stephenmouth,Mcmahonbury,14.83,8.05,No,No,None,None,Complete,None,678.49,Net Banking,48.77,4.7,4.9,DID51W9ZY3S,2.66,2.0
2024-09-24,16:26:16,BID5Y34LOL5,CIDUKHYBTUL,Completed,Bike,Christinafurt,Jonesberg,9.15,9.24,No,No,None,None,Complete,None,684.67,Credit Card,47.14,3.9,3.0,DIDVP92HFQY,15.61,1.5
2024-11-12,20:12:49,BID8G8E9P8I,CIDVKW4808F,Completed,Mini,Christineton,Clineburgh,11.84,4.13,No,No,None,None,Complete,None,274.83,Wallet,40.73,4.2,5.0,DIDZHETFVNN,16.7,1.0
2024-07-03,11:29:36,BID9E94LS70,CID1NZQ6BIT,Completed,SUV,East Christopher,Seanburgh,24.41,7.79,No,No,None,None,Complete,None,669.24,Net Banking,43.6,3.1,3.9,DIDFOULX0H1,6.35,1.0
2025-05-10,20:22:23,BID3FEAJG76,CIDCFAWTRTE,Completed,Mini,West Douglas,Simpsontown,19.62,2.88,No,No,None,None,Complete,None,733.21,Wallet,14.87,4.5,4.9,DIDWC8ZA0DF,10.76,1.5
2024-11-02,10:54:55,BID6T6KGWOC,CIDBY341FF3,Completed,Mini,Andreachester,Lake Matthewville,19.69,6.61,No,No,None,None,Complete,None,557.06,Net Banking,35.1,3.3,4.2,DID50CFPKLC,10.14,1.2
2024-08-22,11:46:55,BIDMKP4E67S,CID41EN82OC,Completed,Auto,New Harold,Port Mackenzie,10.64,1.39,No,No,None,None,Complete,None,680.44,Cash,40.11,3.1,3.1,DIDCKCCIRMQ,3.25,1.5
2025-01-19,06:54:32,BIDKCXFJMIV,CIDPEH18JT3,Completed,Mini,New Kristin,New Robert,5.7,12.9,No,No,None,None,Complete,None,412.17,Cash,2.91,4.0,4.6,DIDBX52S7WN,1.1,1.0
2024-07-27,20:27:02,BIDYD306XNC,CID7J2HO5QI,Completed,Sedan,Mcmahonbury,New Leslieville,19.85,13.22,No,No,None,None,Complete,None,773.67,Net Banking,1.79,4.3,4.6,DIDBBY8LQM8,9.64,1.0
2024-07-05,14:53:40,BID2HPSP224,CID3W8B1H6A,Completed,Mini,East Ashley,New Robert,23.63,14.53,No,No,None,None,Complete,None,724.9,UPI,24.76,3.9,4.2,DIDWV63BN4X,7.48,1.5
2024-06-16,00:16:08,BIDKS7Z41Y8,CIDIGF88Y5M,Incomplete,Bike,South Emmaview,East Christopher,29.81,7.79,No,No,None,None,Incomplete,Rider did not show,166.4,Cash,17.72,4.4,3.8,DIDW17AJIRK,3.36,1.0
2024-07-05,16:20:16,BIDCJVV6948,CIDAMR0ZECQ,Completed,SUV,North Alejandrostad,Simpsontown,24.79,10.94,No,No,None,None,Complete,None,674.96,UPI,40.37,4.7,4.2,DIDJZEV23OK,0.29,1.2
2025-02-05,00:51:38,BIDMEW1VGJY,CIDXQ990IU8,Completed,Sedan,Aguirrefort,Johnfort,17.91,1.38,No,No,None,None,Complete,None,308.31,Net Banking,17.99,4.7,4.3,DIDP8VU62QG,3.02,1.2
2024-12-30,00:52:20,BIDQOAEF5YA,CIDYBRUV9JS,Completed,Sedan,Seanburgh,Clineburgh,8.64,8.04,No,No,None,None,Complete,None,646.78,Wallet,45.97,3.9,3.3,DIDR2D3ZN1J,2.5,1.0
2024-11-24,14:59:46,BID1NGOJPE7,CIDT4P8MKW3,Cancelled,Sedan,Stephenmouth,Mcmahonbury,28.76,8.25,No,Yes,None,Stuck in traffic,Complete,None,767.84,UPI,1.86,3.6,3.8,DIDHJ6NPT1R,6.13,2.0
2024-08-28,15:42:34,BID6XSGC8QP,CIDFD00VI34,Completed,Sedan,North Brian,Kevinhaven,8.36,4.36,No,No,None,None,Complete,None,625.57,UPI,43.1,4.1,4.1,DIDEZM5KLCX,19.39,1.2
2024-08-20,14:30:49,BID0FT1I7HF,CIDBB57MDO7,Completed,SUV,Martinezmouth,Cherylhaven,23.14,6.12,No,No,None,None,Complete,None,350.61,UPI,25.9,3.1,3.0,DID655CU7CP,2.03,1.5
2024-08-07,03:56:27,BIDO0GVCOUK,CIDVHRDWJZ1,Cancelled,Auto,West Douglas,South Emmaview,28.95,4.81,No,Yes,None,None,Complete,None,572.58,Wallet,15.7,3.8,3.8,DID69SQ2ULK,8.78,2.0
2025-05-28,23:17:28,BIDEU4BQZWD,CIDX395YPTS,Completed,Sedan,Rhodesbury,Jonesberg,29.5,9.54,No,No,None,None,Complete,None,569.68,UPI,15.44,4.8,3.6,DID2IVSX882,13.42,1.0
2025-03-12,07:53:26,BIDLYVDMIAF,CIDDNX8WL3M,Completed,Auto,Aguirrefort,Port Jeremyberg,22.35,9.43,No,No,None,None,Complete,None,340.16,Credit Card,13.66,3.6,4.2,DID4MGAXUJZ,11.57,1.2
2024-09-03,17:43:18,BIDD0V2TXI4,CID0YQ9T3W6,Completed,Bike,Davistown,South Emmaview,19.21,5.87,No,No,None,None,Complete,None,253.41,Cash,45.28,4.7,4.3,DIDC75I2I08,11.86,1.0
2024-07-01,02:07:18,BID4UUFMARI,CIDFRI2XEQD,Completed,Auto,New Kevinberg,New Harold,21.2,1.12,No,No,None,None,Complete,None,413.31,Net Banking,27.09,5.0,4.6,DIDM0TUVUWX,10.34,1.0
2025-03-08,14:48:59,BIDX7KA6H8I,CIDZW3PC050,Completed,Bike,New Robert,North Alejandrostad,8.56,1.71,No,No,None,None,Complete,None,218.8,Net Banking,39.16,3.8,3.5,DIDWE1EOK47,12.63,1.0
2024-10-20,22:27:30,BIDB67NQLT7,CIDF5VMFWA1,Completed,Bike,Andreachester,Christinafurt,26.39,9.25,No,No,None,None,Complete,None,631.75,Net Banking,11.42,3.6,3.9,DIDCH89G1JY,9.66,1.2
2024-06-22,18:13:24,BID8DI3QYEH,CID19EOXJMZ,Completed,SUV,West Douglas,Jonathanland,7.86,5.5,No,No,None,None,Complete,None,642.04,Cash,31.15,3.4,3.4,DIDR6NGK7HM,18.46,1.0
2024-11-17,15:49:55,BIDAT85NT3L,CIDLACNWK7X,Completed,Mini,Kimberlyfurt,South Anthonymouth,22.73,6.32,No,No,None,None,Complete,None,89.8,Cash,42.1,4.4,3.2,DID80MD3B2F,13.91,1.2
2025-03-26,12:04:51,BIDTDM05AUJ,CIDRSWKII6O,Cancelled,Auto,Jonesberg,New Barbarafort,28.08,11.11,Yes,No,None,None,Complete,None,545.76,Cash,11.37,3.1,4.6,DID0RMC1HBD,12.05,1.0
2024-07-09,03:15:18,BID27IYBQFT,CID25PPV7LV,Incomplete,SUV,Simpsontown,Kennethburgh,24.11,1.87,No,No,None,None,Incomplete,Vehicle issue,322.85,Cash,47.36,5.0,4.8,DIDATDMR94E,6.79,1.5
2025-01-19,05:20:05,BIDO6EMTW1X,CID06F9MPUJ,Completed,Bike,South Anthonymouth,Emilychester,16.11,3.88,No,No,None,None,Complete,None,603.01,Cash,35.04,4.8,3.2,DID5JE5T6OL,5.86,1.0
2025-03-06,07:30:30,BIDWKLVGZS2,CIDN60EF6XU,Completed,Auto,Martinezmouth,West Emily,12.17,9.45,No,No,None,None,Complete,None,646.54,Cash,36.1,3.2,4.7,DIDAMO7T4KR,11.31,1.0
2024-12-26,22:59:33,BIDEBPBEDV6,CIDRF1A6SHC,Completed,Auto,South Anthonymouth,Lake Lisatown,20.08,9.85,No,No,None,None,Complete,None,383.94,Net Banking,43.2,3.3,3.3,DIDCOD4UX6M,6.09,1.5
2025-02-19,20:32:36,BIDIL18UWM1,CIDB0XMIP7M,Completed,Sedan,Moorefurt,Lake Matthewville,7.14,12.72,No,No,None,None,Complete,None,614.22,Credit Card,18.59,3.5,4.2,DIDV2SIB41T,6.65,1.5
2024-11-07,02:48:08,BIDMIZBRNN1,CIDT5ELYC7B,Completed,SUV,Lake Matthewville,New Harold,20.8,10.07,No,No,None,None,Complete,None,369.08,Cash,17.51,4.6,3.8,DID9JOVPMYH,4.31,1.0
2025-03-01,06:20:57,BIDV7CL1B6G,CID3X9CNZ1N,Completed,Bike,Jonathanland,North Brian,24.98,7.77,No,No,None,None,Complete,None,496.64,Cash,3.37,4.5,4.0,DIDW8APZWQA,17.54,1.0
2025-03-30,08:36:05,BIDY1JEZZ2K,CIDLHRVDJPM,Completed,Auto,New Robert,Thomasfort,24.28,7.41,No,No,None,None,Complete,None,366.88,Wallet,17.03,3.7,3.7,DIDT9OCPEVU,17.97,1.5
2025-04-11,22:07:39,BIDF987DWUA,CIDUY8OFGTZ,Completed,SUV,New Kevinberg,Moorefurt,24.09,6.45,No,No,None,None,Complete,None,115.06,Credit Card,21.51,3.3,3.2,DIDC87XEB4P,9.73,1.0
2025-01-20,15:39:24,BIDGTS0OH6G,CID9RSYPIS7,Cancelled,Bike,Seanburgh,Harrisshire,12.9,14.7,Yes,No,Booked by mistake,None,Complete,None,630.66,Credit Card,17.33,3.1,3.4,DIDUV4J9XHZ,11.43,1.5
2024-12-31,13:16:40,BIDH0YVP5JF,CIDJA29J05M,Completed,Mini,Seanburgh,New Kristin,10.69,8.9,No,No,None,None,Complete,None,769.66,Credit Card,13.46,3.1,4.7,DIDVU4CB4QF,10.68,1.0
2025-01-18,03:27:12,BIDUVE1MGLC,CIDR8OP5KGB,Completed,SUV,Jonathanland,Kimberlyfurt,23.4,1.68,No,No,None,None,Complete,None,491.64,Credit Card,3.73,3.2,4.3,DIDCKRGTYWP,10.76,1.0
2024-08-20,12:36:54,BIDDSLUBMSV,CIDHV7TAYFB,Completed,Mini,Clineburgh,Stanleyton,24.82,1.32,No,No,None,None,Complete,None,742.03,Cash,33.32,3.8,4.5,DID3J4AFTSR,7.02,1.5
2024-09-22,23:50:52,BIDLVJNH3AY,CID63XLFMJG,Completed,Auto,Christinafurt,Coreyburgh,8.88,11.57,No,No,None,None,Complete,None,775.16,Wallet,5.2,4.3,3.7,DIDJP0VSMB8,16.7,1.2
2025-05-08,13:45:01,BIDDW177GOB,CID9NIR99T8,Completed,Auto,Aguirrefort,Johnfort,15.06,11.65,No,No,None,None,Complete,None,164.47,Cash,23.98,3.6,3.9,DIDDIGAUH9A,16.72,2.0
2024-07-05,02:02:36,BIDXLE8P6GY,CIDY8DB17U9,Completed,Bike,Aguirrefort,Thomasfort,18.36,8.65,No,No,None,None,Complete,None,305.65,Net Banking,24.41,4.4,4.2,DIDFMB3DXY6,7.7,1.0
2025-05-15,22:48:24,BIDZMYUPBMF,CID787DDGRY,Completed,Bike,West Emily,Lake Lisatown,27.81,9.63,No,No,None,None,Complete,None,705.16,Wallet,23.29,4.0,4.6,DIDOBWXZG37,6.47,1.5
2024-12-27,06:45:33,BIDRXWWLNSB,CIDK9BNMK2L,Completed,Auto,Seanburgh,Harrisshire,8.65,11.91,No,No,None,None,Complete,None,460.8,Net Banking,22.74,4.1,4.6,DIDJMMV39EO,9.07,2.0
2024-08-07,09:58:13,BIDARPN4CS6,CIDQDUK9JGY,Completed,Bike,Clineburgh,North Alejandrostad,16.82,10.45,No,No,None,None,Complete,None,762.85,Wallet,26.3,4.7,3.7,DID76YK2X94,1.21,1.0
2025-01-24,23:25:01,BIDIASK81C9,CID06DSH9VA,Cancelled,Mini,North Alejandrostad,Davistown,15.85,9.22,No,Yes,None,Vehicle breakdown,Complete,None,600.35,Credit Card,6.24,4.6,4.8,DIDWLMHUOX4,17.96,1.0
2024-08-19,02:38:39,BIDHK4J2MFJ,CIDDG68F5IV,Cancelled,SUV,Jonesberg,New Kristin,23.44,1.14,No,Yes,None,Stuck in traffic,Complete,None,306.81,Net Banking,31.73,5.0,3.3,DID43A98JQ3,5.43,1.2
2025-02-18,01:21:27,BIDQ08FHC9C,CID8B7L2L1V,Completed,Auto,New Kristin,Simpsontown,7.26,10.27,No,No,None,None,Complete,None,391.05,Credit Card,25.68,3.3,4.8,DID360C6VKN,12.23,2.0
2024-06-25,23:00:33,BIDJJF1CS97,CIDMLEXCWIO,Completed,Sedan,North Brian,East Austinberg,9.93,12.54,No,No,None,None,Complete,None,87.41,Net Banking,49.64,3.4,3.0,DIDCIF9O97B,11.51,1.0
2024-12-15,11:26:27,BIDLFHHZDD1,CIDKXEG2IX0,Completed,Sedan,Gibsonport,Aguirrefort,13.17,7.44,No,No,None,None,Complete,None,671.4,Wallet,18.55,4.0,4.3,DID2HLXCYSC,13.75,1.0
2025-04-09,05:13:47,BIDPLEJZUS0,CIDF261VI76,Cancelled,Sedan,Seanburgh,New Harold,25.55,4.93,No,Yes,None,Other,Complete,None,736.17,Credit Card,3.12,3.0,3.3,DID49G6IJWP,0.3,1.5
2024-08-03,07:55:58,BIDMBX1M347,CID6FMN7S17,Completed,Mini,East Christopher,Davisland,12.13,12.17,No,No,None,None,Complete,None,769.98,Net Banking,1.66,4.4,3.8,DID7TOJ6SG0,13.33,1.2
2024-08-26,21:47:02,BID5JMJRFQQ,CIDAWLN73PW,Completed,SUV,South Emmaview,Jonathanland,6.0,3.04,No,No,None,None,Complete,None,531.03,Cash,14.55,4.2,3.3,DIDWQ94UFKC,16.72,1.5
2025-01-28,12:59:18,BID20IQZO5H,CIDRR9QH1PQ,Completed,Mini,Aguirrefort,East Christopher,10.02,1.21,No,No,None,None,Complete,None,416.4,Net Banking,35.51,4.6,4.0,DID58W8D6FX,12.48,2.0
2024-08-23,07:04:49,BID345LD0J5,CIDZSU4VNVL,Completed,Auto,West Emily,New Leslieville,22.85,10.05,No,No,None,None,Complete,None,483.49,Net Banking,43.21,3.3,4.0,DIDN392I9IB,13.59,1.0
2024-11-06,12:57:44,BIDCQ3W9VJB,CIDO9L4Z9F9,Cancelled,Bike,Coreyburgh,Harrisshire,20.96,13.58,Yes,No,Change of plans,None,Complete,None,758.56,Wallet,12.62,3.2,3.4,DID3Z347TVN,7.63,1.0
2024-08-12,06:39:21,BID6OVSC441,CID0ZN492GC,Completed,SUV,South Emmaview,Stanleyton,10.96,4.45,No,No,None,None,Complete,None,646.24,UPI,41.26,4.0,4.8,DIDDEVBSRPY,0.77,1.0
2025-01-14,12:29:16,BIDFM3JJH7H,CIDALI0GBVN,Completed,SUV,Kimberlyfurt,New Leslieville,22.12,9.02,No,No,None,None,Complete,None,568.99,Wallet,41.19,4.7,3.6,DIDINXXG5PS,18.9,1.0
2024-06-17,22:22:19,BIDGJ0A7TZ1,CIDHMMZ2JWF,Cancelled,Bike,New Robert,New Harold,20.08,3.87,No,Yes,None,Stuck in traffic,Complete,None,664.4,Wallet,48.93,3.3,3.9,DIDE6UYV3B2,2.06,2.0
2025-04-30,21:30:11,BIDD3CV98Y3,CIDFPBC6LU1,Cancelled,Mini,West Emily,Aguirrefort,28.39,9.57,No,Yes,None,None,Complete,None,311.21,Wallet,23.17,5.0,4.9,DIDRUAPZOSI,0.48,1.0
2024-06-22,11:13:51,BIDL0H2HXG3,CIDNBFHBYPC,Incomplete,SUV,Kennethburgh,Kimberlyfurt,5.52,14.11,No,No,None,None,Incomplete,Rider did not show,637.3,Net Banking,7.83,3.9,3.2,DIDKNRVMZBW,6.57,1.5
2025-04-18,11:17:28,BIDOXDW2WPH,CIDY4T3VN5A,Completed,Mini,South Emmaview,North Brian,25.07,7.7,No,No,None,None,Complete,None,493.52,UPI,39.97,4.4,3.5,DIDGGNJBZIJ,18.73,1.0
2025-04-19,09:59:42,BIDC0WNGTD9,CIDGWDN2KTI,Completed,Mini,New Kevinberg,Stephenmouth,5.95,8.16,No,No,None,None,Complete,None,301.36,Credit Card,28.49,5.0,4.7,DIDBFYC6MYK,5.5,1.0
2025-01-29,02:00:55,BIDOOLM8Y0E,CIDVDUY5ZAS,Cancelled,SUV,Katieland,Andreachester,12.45,1.17,Yes,No,Change of plans,None,Complete,None,367.01,Wallet,41.16,4.4,3.2,DIDMDXEBQBB,10.61,1.0
2024-11-21,14:52:19,BIDCBSEYTMC,CID15RZKAZN,Completed,Auto,East Ashley,New Leslieville,17.11,9.0,No,No,None,None,Complete,None,766.02,Net Banking,36.14,3.6,4.8,DID10CY2R4J,19.92,1.2
2025-03-02,00:28:34,BIDK5LUF6GY,CIDUD0GQDBG,Completed,Mini,Coreyburgh,East Ashley,16.16,14.31,No,No,None,None,Complete,None,143.95,UPI,33.92,4.2,4.9,DIDNVHV4UBM,10.28,1.0
2025-01-14,14:23:33,BIDW1IH7BPV,CIDE46952C4,Completed,Mini,Davisland,Christineton,25.62,13.64,No,No,None,None,Complete,None,638.52,Wallet,47.68,3.7,3.8,DIDIYX53AM0,14.05,1.5
2025-06-02,14:42:42,BIDYZYXYGPZ,CIDUQON74BO,Completed,Sedan,West Douglas,New Robert,25.6,1.06,No,No,None,None,Complete,None,98.59,Net Banking,32.36,4.2,4.0,DID483OSO22,1.56,1.5
2024-12-06,21:28:06,BIDRDGX5TG9,CIDKDPNEI1W,Incomplete,Bike,Kennethburgh,Mcmahonbury,27.8,6.56,No,No,None,None,Incomplete,Traffic jam,121.48,Cash,4.06,4.7,4.4,DIDVK1DN6SB,13.7,1.0
2025-02-18,14:49:57,BIDFG0FIKRP,CIDXHJYRL8B,Cancelled,Mini,Harrisshire,Port Carltown,8.93,11.49,Yes,No,Driver delayed,None,Complete,None,552.65,Cash,27.83,4.9,4.4,DIDSNLP56H9,10.3,1.0
2025-04-22,06:00:27,BIDQWK2AGM5,CID6MNEA7DD,Completed,Bike,New Kevinberg,Simpsontown,5.46,3.47,No,No,None,None,Complete,None,780.93,Cash,7.84,3.0,4.3,DID6O6ASPCM,1.97,2.0
2024-08-11,12:37:03,BIDU9EXJ7KK,CIDAQRCYNQ9,Completed,Auto,New Harold,Andreachester,20.71,7.94,No,No,None,None,Complete,None,91.3,Net Banking,32.35,4.4,3.6,DID6Y1FCY9K,18.0,1.5
2025-03-02,23:38:05,BID6OR45LNQ,CIDGCMDNUYT,Completed,Sedan,Davistown,North Brian,27.41,14.04,No,No,None,None,Complete,None,580.4,Net Banking,42.92,3.7,3.1,DID6L91EG7T,11.48,1.0
2024-08-25,03:34:04,BID56JW4BBB,CIDHFSHZS2E,Incomplete,Sedan,East Ashley,New Leslieville,23.01,6.93,No,No,None,None,Incomplete,Vehicle issue,459.48,Net Banking,49.8,3.2,3.6,DIDSJ0UDWB9,5.32,1.0
2024-11-03,02:33:34,BID8HM1APD2,CIDM1P3MRH0,Completed,Bike,East Christopher,Lake Lisatown,20.03,4.6,No,No,None,None,Complete,None,683.58,Cash,32.83,5.0,3.5,DIDD3VNC03Q,3.32,1.0
2024-12-18,00:28:33,BIDFECY25K3,CID68W17A19,Completed,SUV,South Anthonymouth,Davisland,15.59,2.38,No,No,None,None,Complete,None,602.02,Cash,40.48,4.7,4.3,DIDOJQZSKJC,18.34,1.0
2024-10-18,02:11:32,BIDPPDXYXNG,CIDZ5V4Y8EI,Completed,Auto,East Ashley,West Douglas,24.13,9.02,No,No,None,None,Complete,None,416.14,Cash,28.52,5.0,4.7,DIDVAS45JAI,12.91,1.0
2024-12-17,03:43:38,BIDNTK6A45A,CIDZHUYRCXF,Completed,Auto,Davistown,Seanburgh,15.53,5.82,No,No,None,None,Complete,None,329.15,Net Banking,10.62,4.4,4.7,DIDXT35G80J,16.55,1.0
2024-10-14,03:18:11,BIDXIQ79RCW,CID1M5PPU8G,Cancelled,Sedan,Aguirrefort,Jonathanland,17.32,14.69,Yes,No,Other,None,Complete,None,250.65,Cash,25.82,4.4,4.1,DIDERQBRAQF,5.02,1.2
2024-08-16,11:47:12,BID8YBMKZ0B,CIDY8B4GCEV,Completed,SUV,Christineton,North Alejandrostad,11.84,10.72,No,No,None,None,Complete,None,370.77,Cash,22.48,4.5,4.3,DIDDC3UGS2T,14.91,1.0
2024-12-01,13:06:32,BIDW3LOA5GJ,CIDRSAE684V,Cancelled,SUV,New Leslieville,Simpsontown,6.83,1.85,No,Yes,None,None,Complete,None,589.39,Wallet,5.43,4.9,4.0,DIDXHF15UYY,0.38,2.0
2025-01-26,01:18:29,BID5QXPFQNP,CIDWN5TA447,Completed,Sedan,Christinafurt,Davistown,7.06,10.83,No,No,None,None,Complete,None,388.35,Wallet,39.12,3.5,3.1,DID5R9IVLRH,7.72,2.0
2024-07-21,21:34:34,BIDD9F9MQZR,CIDDT2U85CE,Completed,Bike,Coreyburgh,Samuelbury,24.56,8.95,No,No,None,None,Complete,None,430.89,Cash,3.87,4.1,3.5,DID81L8KCMO,2.61,2.0
2024-09-27,15:55:41,BIDF1EFUHYF,CID8E81V23T,Completed,Mini,Jonathanland,New Leslieville,25.93,6.57,No,No,None,None,Complete,None,68.75,Wallet,32.19,4.3,3.5,DID0741WF1O,13.25,1.0
2024-10-27,21:25:50,BIDONLNK4LD,CID7EYUN3TZ,Incomplete,Sedan,Jonathanland,South Anthonymouth,20.18,13.56,No,No,None,None,Incomplete,Vehicle issue,644.1,Credit Card,3.11,3.1,3.8,DID716UCIH7,12.43,2.0
2024-06-17,13:42:25,BID194GOKNY,CIDUNK7WY3M,Completed,Sedan,Lake Lisatown,Thomasfort,28.23,3.0,No,No,None,None,Complete,None,83.25,Cash,46.17,3.1,4.1,DIDLGGZX43S,19.61,1.2
